,generation,total_popsize,best_fitness,contributor_spops
334,334,1250,-2399.2352328346933,"[0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.029166448783603065, 0.03677124237426092, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
335,335,1250,-2391.9344878474994,"[0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.029213079125876666, 0.03537233210605281, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
336,336,1250,-2385.6514655222772,"[0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.029203539102760613, 0.035658532799534376, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
337,337,1250,-2387.338660213838,"[0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.029184993943181838, 0.03621488758689765, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
338,338,1250,-2388.6153607294073,"[0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.029188485391989375, 0.03611014412267159, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
339,339,1250,-2387.9121746899764,"[0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.02918986631893116, 0.03606871631441805, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
340,340,639,-2384.3620070264483,"[0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.028357030252157814, 0.03500337814955118, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
341,341,1250,-2381.18959415998,"[0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.02835409531867655, 0.035091426153989164, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
342,342,1250,-2379.0418641452875,"[0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.028232417315510766, 0.03874176624896271, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
343,343,1250,-2392.6746702703194,"[0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.028223618250962534, 0.039005738185409644, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
344,344,1250,-2392.501592265578,"[0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.028254180460307782, 0.038088871905052266, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
345,345,1250,-2391.313404366914,"[0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.028277922519949407, 0.03737661011580352, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
346,346,1250,-2392.7166091971676,"[0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.028274958517910988, 0.037465530176956016, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
347,347,1250,-2401.6927720453164,"[0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.028265882335098413, 0.03773781566133332, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
348,348,1250,-2391.825574875609,"[0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.028263649597302244, 0.03780479779521842, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
349,349,1250,-2401.0100991248173,"[0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.028266032154279617, 0.03773332108589722, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
350,350,644,-2420.380024873631,"[0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.027488432070810878, 0.036458148986784636, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
351,351,1250,-2440.7812053156645,"[0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.027388504968856208, 0.039455962045424856, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
352,352,1250,-2457.944708356155,"[0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.027361802405526818, 0.04025703894530651, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
353,353,1250,-2439.456448948801,"[0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.027347157882133648, 0.04069637464710173, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
354,354,1250,-2451.7351604537284,"[0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.027366332474975483, 0.04012113686184672, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
355,355,1250,-2446.7838918358416,"[0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.027355371872866623, 0.040449954925112525, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
356,356,1250,-2446.5333995802694,"[0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.02736823842066704, 0.04006395849109995, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
357,357,1250,-2425.7973567719278,"[0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.027380889718258458, 0.0396844195633573, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
358,358,1250,-2421.1907346954276,"[0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.027382036036801928, 0.03965003000705321, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
359,359,1250,-2414.909167687429,"[0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.027381974194670873, 0.039651885270984934, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
360,360,653,-2406.772432635342,"[0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.02663463064627032, 0.038798918449728236, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
361,361,1250,-2406.3969306317194,"[0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.026633826279856446, 0.03882304944214447, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
362,362,1250,-2400.3299010835144,"[0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.026633513352031006, 0.03883243727690764, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
363,363,1250,-2396.9048206954476,"[0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.026633526842094545, 0.03883203257500157, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
