,generation,total_popsize,best_fitness,contributor_spops
348,348,1250,-3262.301366632988,"[0.01863068155072821, 0.020924559775960493, 0.0253997293234486, 0.0296718861777812, 0.02365671420697963, 0.039108258576369445, 0.027521433759433306, 0.026416180481528707, 0.028141830651185598, 0.02708304828290077, 0.035126821801547, 0.028938633271201566, 0.028350043029746003, 0.027613063145293125, 0.028727418073208603, 0.03179287857666103, 0.0283416464371082, 0.028223926563979707, 0.028175639790289794, 0.028038561460843398, 0.028825330484888285, 0.03354074428496032, 0.028663492561164544, 0.030801818352804287, 0.029550889547762492, 0.030983266951834912, 0.028833996929244713, 0.02864006086028329, 0.028655052937731428, 0.028564745098167886, 0.02856520929594829, 0.028778152044729464, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
349,349,1250,-3262.31076405692,"[0.018641192120641827, 0.02093579788810642, 0.025411613349729377, 0.02968037969358113, 0.023667245763014693, 0.03910880533915266, 0.027529104276320986, 0.026424876918649594, 0.02814893557086917, 0.02709099580137169, 0.035132193209666145, 0.028945541440681954, 0.02835729130266644, 0.02762107482111171, 0.02873235452983698, 0.031792779532032786, 0.028349046307927, 0.028229535505767206, 0.028182815841357022, 0.028045736235216938, 0.028824460851513314, 0.03349220820894613, 0.028664925503544245, 0.030775023295869647, 0.029538416396042724, 0.030946109128154438, 0.02883309915300432, 0.02864007149068634, 0.02865247962626012, 0.028565314106955966, 0.028565746024430703, 0.028760545052604617, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
350,350,619,-3260.800169635555,"[0.01748374933723439, 0.01967014572013855, 0.023981663485709195, 0.028336096258327708, 0.022367913700352474, 0.03798144630697867, 0.02629479536663478, 0.02515940145362512, 0.026931498082568648, 0.025852187522318736, 0.03382427900988452, 0.027717715352962954, 0.027125366341537685, 0.026363558302944116, 0.02762982047747716, 0.03090917387243096, 0.027108066485515437, 0.027100381700353934, 0.026960012245358152, 0.026826898081164733, 0.028071167823506216, 0.035497340916862664, 0.027774206650704267, 0.031549429018017494, 0.0294755422223467, 0.03235807660625484, 0.02807960005321148, 0.02784189310570349, 0.02799145209038127, 0.027733202675534703, 0.027781349869733265, 0.028830387889060987, 0.02805884864183135, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
351,351,1250,-3261.1556824656527,"[0.018116234074066005, 0.020346608258207936, 0.024697663416620434, 0.028850179996248067, 0.02300267143628562, 0.03802215796634911, 0.026759220315326723, 0.025684962209014856, 0.027362222078940086, 0.026333091209539736, 0.03415270046019968, 0.028136836262909106, 0.027564692536482388, 0.02684840309386076, 0.027930918336031563, 0.030909780734834483, 0.02755657336786785, 0.027441605699062767, 0.027395113021799245, 0.027261841712372503, 0.028024433094554754, 0.0325950958968132, 0.027867773806642203, 0.029938473894477, 0.028726439127422766, 0.030111723162789296, 0.028032843235292974, 0.02784454245664091, 0.0278583594651637, 0.027771488287097093, 0.027771942476624564, 0.027972297799351505, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
352,352,1250,-3257.0013283426015,"[0.018116817112314037, 0.020347231726387843, 0.02469832303673324, 0.028850652791560297, 0.02300325616674886, 0.0380221928160549, 0.026759647426681563, 0.025685445868068688, 0.027362618015432903, 0.02633353357620833, 0.0341530012458974, 0.02813722140387712, 0.02756509639924227, 0.026848849045015964, 0.027931194583674126, 0.03090977927031656, 0.02755698569647501, 0.027441919043381932, 0.02739551297650252, 0.027262241578196053, 0.028024388381727425, 0.032592415718350067, 0.02786785776340302, 0.029936983406441627, 0.028725742816033614, 0.030109644728075313, 0.02803279742746769, 0.027844548308892214, 0.027858211624007808, 0.027771521032867875, 0.02777197178753702, 0.027971286115315602, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
353,353,1250,-3260.0218423798437,"[0.017730356746961384, 0.019933877463776187, 0.024260735137326947, 0.028536204710634054, 0.02261529351467465, 0.037996446780620655, 0.0264755574599948, 0.02536406740199839, 0.027099082795556586, 0.026039395966979885, 0.03395174816929321, 0.027880749241910432, 0.02729630762440369, 0.026552294078010075, 0.02774676880864252, 0.030908680023171424, 0.027282580981275662, 0.027233013343005288, 0.027129292903146224, 0.026996126710355076, 0.028052325528544753, 0.03436371460130469, 0.027809863442333868, 0.030921151761053138, 0.029183301195063953, 0.03148345856346288, 0.02806057140957107, 0.027842743752269743, 0.02793717905109524, 0.027747685833325396, 0.02778218747836984, 0.02847410672721868, 0.027979797461316278, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
354,354,1250,-3260.7837097380843,"[0.017845355895193878, 0.020056883023970414, 0.024390963898333916, 0.028629828035840774, 0.022730757713334753, 0.03800424634122539, 0.026560144630757107, 0.025459739934093756, 0.027177559394404582, 0.026126969652641302, 0.03401172741839587, 0.02795712832691091, 0.027376347095637292, 0.026640588566210772, 0.02780171971399474, 0.030909122861013327, 0.02736429280802361, 0.02729524273854317, 0.027208570356867176, 0.027075371221830104, 0.0280441093041671, 0.033836938710159505, 0.027827253103094175, 0.03062829550057705, 0.029047161231050167, 0.031074435264111914, 0.028052439364503863, 0.027843302050687066, 0.027914121172968508, 0.027754848804432488, 0.0277782809341626, 0.02832900012197567, 0.027913921477553724, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
355,355,1250,-3261.998506060566,"[0.017695183897802655, 0.0198963409845455, 0.02422129721650701, 0.028508991693240497, 0.022580453448023924, 0.0379978399920568, 0.0264510552383739, 0.025335880352935766, 0.027076612563497398, 0.026013888148212042, 0.03393587629864693, 0.027859028770660196, 0.027273348625464145, 0.026526599786920527, 0.027731955520731502, 0.030911785440365165, 0.027259110133646187, 0.027215804325462296, 0.027106593344051955, 0.026973424670083686, 0.02805782143483554, 0.03453606032943378, 0.027807624215828823, 0.031014926254644012, 0.02922738614368329, 0.031609506406203, 0.028065999808817098, 0.0278456215534613, 0.02794682632737384, 0.027747684238810646, 0.027779030189262182, 0.02849920510424477, 0.027957904208840298, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
356,356,1250,-3258.983622891008,"[0.017628023540656047, 0.019824547889394646, 0.024145441228335472, 0.028455033013631628, 0.022513261418004457, 0.03799519274343211, 0.026402346927055915, 0.025280549537215764, 0.027031555182186723, 0.025963389161616522, 0.03390209677139544, 0.02781525103898204, 0.027227373078167423, 0.026475697040774945, 0.027700870023569007, 0.0309131625655275, 0.027212157935743816, 0.027180382552059512, 0.027061076360895497, 0.02692792039124945, 0.02806412382798887, 0.034849354738255796, 0.02779902611232744, 0.03118805544870285, 0.029308117136247272, 0.031848821065906, 0.02807223822320703, 0.02784682018058131, 0.02796166214243107, 0.027744605078466947, 0.02777899059033514, 0.028575117813152997, 0.02797440590917004, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
357,357,1250,-3257.0597613689133,"[0.017602713761129388, 0.019797413186810085, 0.02411648934377096, 0.02843337596925082, 0.02248749806524032, 0.037990680202014654, 0.026382717570568114, 0.025258698299826347, 0.027013150013194907, 0.02594317070887179, 0.03388706706120429, 0.027797227540592995, 0.027208631883080776, 0.026455294892735043, 0.027687300222762015, 0.030910665939917453, 0.02719304947928748, 0.02716533641459993, 0.027042483995959883, 0.026909344011823277, 0.028063719729271693, 0.034956938032556464, 0.027792927375656258, 0.03124933744716124, 0.02933624345197027, 0.031938056154517315, 0.028071864890691495, 0.027844402446724398, 0.027964995838446367, 0.027741406687228826, 0.027782693315172368, 0.028624047526066038, 0.028017725208563403, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
358,358,1250,-3260.322810225095,"[0.017963720771701518, 0.020183545559815812, 0.024525251105878162, 0.0287270293576607, 0.022849886698764053, 0.03801446409577791, 0.026648006098660963, 0.02555884338403703, 0.02725922492558291, 0.026217851724749122, 0.034074925830552646, 0.028036701565222668, 0.027459615819338652, 0.026732235918287866, 0.02785941410728631, 0.030911413277776568, 0.027449290015288234, 0.02736033267862419, 0.027291077688442543, 0.027157826442422633, 0.028037262916931666, 0.0333003539804754, 0.027847066583363986, 0.03032845507147773, 0.028908171537519695, 0.03065255155844049, 0.02804599168295071, 0.027844704367236548, 0.027895096715512414, 0.027763459016544107, 0.027765747536333003, 0.028214469869922973, 0.027782678764087486, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
359,359,1250,-3262.638348983146,"[0.017776017994504137, 0.019982868320119834, 0.024313094036862354, 0.02857557480596505, 0.02266188878936285, 0.038005276084391096, 0.02651123587771107, 0.025403707986988065, 0.027132579057573387, 0.026076120543162464, 0.03397940825152519, 0.0279135854929837, 0.027330415723498883, 0.02658936715112678, 0.02777158189680311, 0.03091365981542124, 0.027317327011039255, 0.027260462814898544, 0.027163108460972404, 0.027029902395590534, 0.0280535357738783, 0.03417167993738889, 0.02782088913791314, 0.030815333637105674, 0.029136302930136308, 0.031331542919127, 0.028062170471627637, 0.02784689599973516, 0.02793580065188228, 0.027754528757561875, 0.027767975214174435, 0.02844094207107085, 0.02782188665456517, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
360,360,651,-3262.015402860954,"[0.01738331516801276, 0.019536584534066426, 0.02375514129224345, 0.027874044574133665, 0.022137271392114084, 0.036982387005541614, 0.025858635631167155, 0.024789625656754175, 0.026458453196037585, 0.025437599207944205, 0.03310567955618782, 0.027216701236603687, 0.026652136429738345, 0.02593750576004193, 0.02706204176903537, 0.030077093856111164, 0.026640695594950664, 0.026570363730137138, 0.026488778701491873, 0.026359150472246632, 0.027287700082609, 0.03284068464452768, 0.027081251336998794, 0.029754520179662507, 0.02824194684202286, 0.030166601016550918, 0.02729617408907255, 0.027093138205942575, 0.02716201739500217, 0.027008525467480993, 0.027015872217685657, 0.027570578118453214, 0.027049677531323254, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
361,361,1250,-3258.674050232158,"[0.01723027425401724, 0.01937283860003263, 0.023581631309567017, 0.02774882708465209, 0.02198339281206725, 0.036970419758000986, 0.025745481555182585, 0.02466183791050284, 0.02635336466053511, 0.0253205092699852, 0.03302475939046527, 0.027114352298476575, 0.026544968666169916, 0.025819435197665754, 0.026988101634971853, 0.03007522051786165, 0.02653130893243478, 0.026486805525201315, 0.026382622265931265, 0.026253053582610354, 0.027297480244279904, 0.03353753813267381, 0.027056974749415923, 0.030141231564011703, 0.028420801250956418, 0.03070746430867738, 0.02730545847081907, 0.027092022430332256, 0.0271878662063985, 0.026997794571858504, 0.027029414360874, 0.02771856642469678, 0.027210073950565974, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
362,362,1250,-3259.8297539170403,"[0.017275462588192094, 0.01942117657671714, 0.02363281456895196, 0.02778563288694283, 0.022028771655201014, 0.03697351585191737, 0.025778733011028003, 0.024699443876992924, 0.026384215946027256, 0.025354933528549676, 0.03304836026869832, 0.02714438163057583, 0.026576434539221767, 0.0258541443791551, 0.027009704474738605, 0.03007540541631013, 0.026563432575454744, 0.02651126774577476, 0.026413789414277623, 0.026284204630021794, 0.02729424484267707, 0.03333042008473404, 0.027063839649111507, 0.03002617127129653, 0.028367412207309928, 0.03054681735606429, 0.02730235848599686, 0.027092004148452902, 0.027179794852136906, 0.027000651326294103, 0.02702608298097068, 0.027675243312433567, 0.027171025809664594, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
363,363,1250,-3252.0741374494837,"[0.017290696756547368, 0.019437455598207906, 0.02364999537779003, 0.027797785812573316, 0.022043983386279664, 0.03697389045777148, 0.025789699112995463, 0.02471192950030933, 0.026394344308411928, 0.02536631132214639, 0.033055870439867185, 0.02715421300324689, 0.02658677123522859, 0.025865611254721203, 0.027016636480582574, 0.0300749035872859, 0.026573994158347256, 0.026519193482106157, 0.026424024298519325, 0.02629443656359108, 0.027292625543337955, 0.03325855214775064, 0.027065672589031867, 0.02998616437479784, 0.028348614557987824, 0.03049147334613246, 0.027300766276415242, 0.027091485226533048, 0.027176379636854278, 0.027001154477081728, 0.027026041034972022, 0.027660889364953187, 0.027170327179514765, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
364,364,1250,-3251.266202392413,"[0.017259223413104305, 0.019403791810557694, 0.023614359556772747, 0.02777219021571683, 0.022012391249037904, 0.03697183377678881, 0.0257665765911266, 0.024685766659014993, 0.026372897633959187, 0.025342369525951324, 0.033039502321469606, 0.02713334206015603, 0.02656489661846225, 0.02584147241785526, 0.02700164165797546, 0.03007485510411251, 0.026551659858346018, 0.026502202798197688, 0.026402356645924566, 0.026272779601869183, 0.027294957259357093, 0.033403128049861924, 0.027060940109636084, 0.030066653184924345, 0.028386051450339997, 0.03060390688511826, 0.027303017968826837, 0.027091559692909235, 0.02718221020893628, 0.026999259804355483, 0.02702804776333983, 0.02769247337154523, 0.02719357662634235, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
365,365,1250,-3254.7177544420574,"[0.017266407890578907, 0.019411482592874507, 0.023622521713629063, 0.02777812709620153, 0.022019634823321012, 0.03697254984267753, 0.02577194468513065, 0.024691809806344753, 0.02637789370600696, 0.025347918627792794, 0.033043403296025245, 0.027138214054541483, 0.02656998996140804, 0.02584706908434866, 0.027005193760633386, 0.0300750738690408, 0.026556857009274026, 0.02650619954411136, 0.026407403183453505, 0.02627782273798553, 0.027294619252900325, 0.033370874414481694, 0.02706219830330328, 0.030048724932863768, 0.028377799036905398, 0.03057867299768996, 0.027302706578222594, 0.02709172757423633, 0.02718114940304426, 0.026999861716518185, 0.027027164213696015, 0.027685378402478325, 0.027183497780172056, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
366,366,1250,-3252.4084651417384,"[0.017259850047741613, 0.019404470805525962, 0.023615106908788513, 0.027772827749498193, 0.02201306387788858, 0.03697220874693523, 0.02576715887033708, 0.02468638385810218, 0.026373460772177348, 0.02534295997844885, 0.033040052162454564, 0.02713390378328557, 0.026565467785232347, 0.02584207041126278, 0.027002114855918777, 0.030075136184476672, 0.026552238465027328, 0.02650270093825651, 0.026402924060872635, 0.026273345372429556, 0.02729517288223588, 0.03340126012530452, 0.02706127098869302, 0.03006568578473022, 0.02838573220060496, 0.030602327623584197, 0.02730325222323602, 0.02709179752993004, 0.027182512987574865, 0.026999533033812206, 0.027027341319476997, 0.027692753385351633, 0.027185806172697072, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
367,367,1250,-3253.5481276028477,"[0.017274322501521156, 0.019419949824045765, 0.023631490941350648, 0.02778459079270809, 0.022027588514906424, 0.03697313833957182, 0.02577778528519287, 0.02469840945704241, 0.026383315925667578, 0.025353963512220065, 0.033047566911533266, 0.027143493588010888, 0.026575519707342114, 0.025853164253931783, 0.02700900213362031, 0.030075146362373382, 0.02656250169031956, 0.026510506620738797, 0.0264128806384923, 0.026283297424993086, 0.027294091403248903, 0.033334755430530896, 0.02706343330288103, 0.03002865917727931, 0.02836849792659034, 0.030550615572423404, 0.02730219629792722, 0.027091778962609413, 0.027179713140651957, 0.027000392263438786, 0.027026634838458498, 0.027676763633542732, 0.027176725516727118, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
368,368,1250,-3253.66762599084,"[0.017259467390929525, 0.019404061978141058, 0.023614676152124404, 0.02777252698674765, 0.02201268312698567, 0.0369722123531766, 0.02576688797854456, 0.024686073709521365, 0.026373211516824414, 0.02534267842630126, 0.03303987110436246, 0.02713366226519339, 0.02656521319807723, 0.025841786629763823, 0.02700194799044927, 0.03007516113529168, 0.02655197834876781, 0.026502508481572908, 0.026402672271615656, 0.026273093765129707, 0.02729522522393997, 0.03340311107030225, 0.02706123846980568, 0.03006668282740517, 0.02838619088008919, 0.030603667160348097, 0.02730329773633996, 0.027091834094441235, 0.027182551579174024, 0.026999523236254, 0.027027424905931276, 0.027692249060951628, 0.027186520837389018, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
369,369,1250,-3253.653169807888,"[0.017257861469781262, 0.019402343200110646, 0.023612853211480746, 0.02777120564675531, 0.022011065882032, 0.03697206761084491, 0.025765693595064146, 0.024684727230867013, 0.026372100955614666, 0.02534144320899273, 0.033039009027688936, 0.027132579865846645, 0.026564080839236823, 0.02584054090340892, 0.027001162119264146, 0.030075125525795256, 0.02655082282784215, 0.026501622528840425, 0.026401550531852617, 0.02627197274201602, 0.02729531289358088, 0.03341036556388631, 0.0270609706465018, 0.030070700511310156, 0.02838804003851502, 0.03060929643667306, 0.02730337876721628, 0.0270918095497165, 0.02718279449660649, 0.026999396476804893, 0.02702761202128847, 0.027693690533163763, 0.027188695033292933, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
370,370,638,-3254.2156526443728,"[0.01680713224169762, 0.018895418875109978, 0.022995341396420583, 0.027043173167515706, 0.02143526642018598, 0.03599935079691932, 0.025090168425364396, 0.024037978760459093, 0.025680435683623576, 0.02467717147162455, 0.032171348532978254, 0.026420839609523503, 0.025867410037952253, 0.025163156570721146, 0.02629224141007411, 0.029283687072573998, 0.025854550841077507, 0.025806064422220432, 0.025709134260137448, 0.025582965205475715, 0.02657676811600182, 0.03251543899550133, 0.026349359603113996, 0.029270632883675374, 0.027636930578602444, 0.029791590504842754, 0.02658463144777134, 0.0263788645195739, 0.026466839237634668, 0.02628909969270251, 0.02631611640889775, 0.02696156671413629, 0.02647037872746962, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
371,371,1250,-3258.8224657324454,"[0.01680713224169762, 0.018895418875109978, 0.022995341396420583, 0.027043173167515706, 0.02143526642018598, 0.03599935079691932, 0.025090168425364396, 0.024037978760459093, 0.025680435683623576, 0.02467717147162455, 0.032171348532978254, 0.026420839609523503, 0.025867410037952253, 0.025163156570721146, 0.02629224141007411, 0.029283687072573998, 0.025854550841077507, 0.025806064422220432, 0.025709134260137448, 0.025582965205475715, 0.02657676811600182, 0.03251543899550133, 0.026349359603113996, 0.029270632883675374, 0.027636930578602444, 0.029791590504842754, 0.02658463144777134, 0.0263788645195739, 0.026466839237634668, 0.02628909969270251, 0.02631611640889775, 0.02696156671413629, 0.02647037872746962, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
372,372,1250,-3254.917450094854,"[0.01612193471849839, 0.018162649643469655, 0.022219945148239658, 0.026487059825210622, 0.020747897333854588, 0.03595728832535636, 0.02458780384093568, 0.02346922554793786, 0.025214660979289667, 0.02415690403737951, 0.03181707012334166, 0.02596767831805804, 0.025392374143107577, 0.024638653229590718, 0.025967376629730046, 0.02928476172752585, 0.025369050856670718, 0.025437615268336537, 0.02523809232014975, 0.025112361448808487, 0.026631896491736837, 0.035693723957829035, 0.02624031942600694, 0.031095261206235514, 0.02850066182673757, 0.0323702291221523, 0.026638238702812445, 0.026394144150567476, 0.026579438387782272, 0.026258424715081094, 0.026381188749249666, 0.027133971532461665, 0.02681655045149724, 0.026420722350812643, 0.026547457042493318, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
373,373,1250,-3255.739523034633,"[0.016548380094718037, 0.018618707595032057, 0.022702550389075003, 0.02683324310209708, 0.02117572029523055, 0.03598366329258308, 0.024900531747490545, 0.023823256645175202, 0.025504624810880304, 0.024480769322409925, 0.032037695164196064, 0.02624979790420541, 0.025688101843186102, 0.024965157092790728, 0.026169665591891385, 0.029284256620659727, 0.025671288091359285, 0.02566702103740582, 0.02553133219693915, 0.025405328694146877, 0.026597749619795143, 0.03371634946825368, 0.026308286694863046, 0.02996035695272805, 0.027963570235499613, 0.030766332163757078, 0.026605061837026055, 0.02638481496819482, 0.026509606135372656, 0.026277697227826295, 0.026340222810230386, 0.027025633910533444, 0.026595031943470255, 0.02635608137954292, 0.02640474470038163, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
374,374,1250,-3258.355593219021,"[0.01641254869678827, 0.01847344296618358, 0.022548826778506063, 0.026722963814953978, 0.02103944556410798, 0.03597522924877959, 0.024800909426912085, 0.023710480928033087, 0.025412251929404918, 0.024377600331022334, 0.03196739861421083, 0.026159922566171008, 0.02559389292387056, 0.024861147214534182, 0.026105214806356806, 0.029284390379708376, 0.02557500719641656, 0.025593934498991597, 0.025437917142974303, 0.025312000036268163, 0.0266085940549498, 0.03434602031396325, 0.02628663734016719, 0.030321589692257317, 0.028134470360442056, 0.03127677461059254, 0.02661559397858053, 0.026387732003661853, 0.02653184599065623, 0.026271509772740176, 0.026353283912772946, 0.02706135619581409, 0.026666783724209525, 0.026376372267385435, 0.026449542296560186, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
375,375,1250,-3257.284641341819,"[0.016487497107612915, 0.018553593745691196, 0.022633636093370026, 0.02678377371640206, 0.021114625165769056, 0.03597977959705662, 0.024855840892202632, 0.023772678045443512, 0.025463178918539643, 0.02443449127861949, 0.032006117541591196, 0.026209468350519544, 0.025645833238430983, 0.024918501053172996, 0.026140723433172655, 0.02928422978718443, 0.02562809058502223, 0.025634212667197804, 0.025489418487372267, 0.025363454495613006, 0.026602533170841637, 0.033998308705588696, 0.026298496402365132, 0.03012217562842478, 0.02804010613396194, 0.03099511852245438, 0.026609693085599503, 0.02638607293377676, 0.0265193767458693, 0.026274862949271255, 0.0263464325163871, 0.027040208417375436, 0.02662998626931317, 0.02636521227907205, 0.026424903618661982, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
376,376,1250,-3255.2022633534507,"[0.01634799788191326, 0.018404529487439404, 0.02247633352110833, 0.026672603568418482, 0.020975366114719875, 0.035976675444036765, 0.024755538451358187, 0.023658434924142054, 0.025370562747945066, 0.024330411080372247, 0.03193753455373438, 0.026119581102953, 0.025551302495476214, 0.02481360549027826, 0.026077403641774466, 0.02928912044539324, 0.025531543720608674, 0.025561780247934707, 0.02539587115260408, 0.02526991494190992, 0.026617400366482358, 0.034655207569161614, 0.02628279940103794, 0.030482843156032575, 0.02820848820296562, 0.03148993374716781, 0.02662476382769003, 0.0263896727106743, 0.026554880320462472, 0.026269727597096393, 0.026337198416755192, 0.02723223084506509, 0.02660032867101533, 0.026365502148898372, 0.026425543584321677, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
377,377,1250,-3252.427963455986,"[0.01626591450422676, 0.018316680293204386, 0.0223831513031865, 0.026604977143124396, 0.020892680810935517, 0.035968997536830305, 0.02469439641595096, 0.023589542572494127, 0.0253136910789721, 0.02426718862659255, 0.03189333742520095, 0.026064140629317244, 0.025493328930189046, 0.024749848251555767, 0.026037118386115898, 0.02928703051613034, 0.02547230184088553, 0.025516389909728942, 0.025338340933102797, 0.0252124618622289, 0.02662207986707245, 0.03502941727356309, 0.026267339893885314, 0.03070106618660131, 0.02831190738808052, 0.03180262300387676, 0.02662921294839141, 0.026390203088684155, 0.02656589478021419, 0.02626487115173594, 0.026346592591142026, 0.027231849632625697, 0.026654013369293773, 0.026377363047438696, 0.02645112048778351, 0.026361347372269736, 0.02631578947368421, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
