,generation,total_popsize,best_fitness,contributor_spops
322,322,1250,-2625.701556749046,"[0.009184776445255793, 0.010026378007696459, 0.010511047663682539, 0.009907400705544927, 0.009907400705544927, 0.05310336428126183, 0.017106727968164412, 0.017106727968164412, 0.017106727968164412, 0.05708318655794586, 0.021146888263193567, 0.021108238775874456, 0.021108238775874456, 0.04358354462478731, 0.022713617765082517, 0.02276047715179935, 0.022846741340205555, 0.045917884047729354, 0.024012742723109562, 0.024125988020693212, 0.07203003751052012, 0.10482716099798711, 0.029873877194012827, 0.029873877194012827, 0.029873877194012827, 0.029873877194012827, 0.029873877194012827, 0.038111548766647324, 0.034081645782885125, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
323,323,1250,-2622.198103332859,"[0.009156917985771751, 0.009995951980038692, 0.01047884942945972, 0.009877239798423386, 0.009877239798423386, 0.05294305893534375, 0.017054876321243445, 0.017054876321243445, 0.017054876321243445, 0.056912729791398414, 0.02108232200097626, 0.021044448971233237, 0.021044448971233237, 0.04345621400584488, 0.022645289330848355, 0.022691207309333456, 0.022775737080297297, 0.045794196473402576, 0.02394113782365326, 0.024052102853210557, 0.07187824574449572, 0.10466989826070691, 0.029794630250355694, 0.029794630250355694, 0.029794630250355694, 0.029794630250355694, 0.029794630250355694, 0.038960674867657814, 0.03537218716061725, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
324,324,1250,-2621.8123105372906,"[0.009170847215513773, 0.010011164993867575, 0.010494948546571129, 0.009892320251984155, 0.009892320251984155, 0.05302321160830279, 0.01708080214470393, 0.01708080214470393, 0.01708080214470393, 0.05699795817467214, 0.021114605132084914, 0.021076343873553845, 0.021076343873553845, 0.04351987931531609, 0.022679453547965436, 0.022725842230566402, 0.022811239210251424, 0.045856040260565965, 0.02397694027338141, 0.024089045436951884, 0.07195414162750792, 0.10474852962934701, 0.029834253722184262, 0.029834253722184262, 0.029834253722184262, 0.029834253722184262, 0.029834253722184262, 0.038536111817152566, 0.03472691647175119, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
325,325,1250,-2625.165998403847,"[0.009153397841571742, 0.009992100892011788, 0.010474642348699615, 0.009873380360761045, 0.009873380360761045, 0.052923136583182095, 0.017048339731164555, 0.017048339731164555, 0.017048339731164555, 0.05689236382194507, 0.02107397760448522, 0.021036490818810104, 0.021036490818810104, 0.043442250305920554, 0.022636902210746566, 0.022682351899049796, 0.0227660197276003, 0.04578537761619393, 0.02393262680022459, 0.024042460040857392, 0.07188807934180172, 0.10471799548205113, 0.02978947473040807, 0.02978947473040807, 0.02978947473040807, 0.02978947473040807, 0.02978947473040807, 0.039069626544137884, 0.03540243452272301, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
326,326,1250,-2638.830214111999,"[0.009162802061324606, 0.01000237891058479, 0.01048566184168669, 0.009883614271198694, 0.009883614271198694, 0.05297688934009671, 0.017065826782681696, 0.017065826782681696, 0.017065826782681696, 0.056948633348971864, 0.021095974973524858, 0.02105791357878472, 0.02105791357878472, 0.0434829281627237, 0.02265970033478036, 0.02270584669294997, 0.022790797164370068, 0.04581974507212194, 0.0239562163306193, 0.024067734001823403, 0.07190786044983306, 0.10469740955785897, 0.029810959740512833, 0.029810959740512833, 0.029810959740512833, 0.029810959740512833, 0.029810959740512833, 0.03879185350312101, 0.03510011229091134, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
327,327,1250,-2644.5394236261454,"[0.009161895147433301, 0.01000138974421405, 0.010484642021092498, 0.009882642304246615, 0.009882642304246615, 0.05297160241362432, 0.017064135655809567, 0.017064135655809567, 0.017064135655809567, 0.05694284414744226, 0.021093911127744114, 0.02105581601613385, 0.02105581601613385, 0.04347834779659765, 0.02265742542902412, 0.022703612664348956, 0.022788638275548063, 0.045814324249726396, 0.02395377536805474, 0.02406539124677129, 0.07189698543918498, 0.10467841839955365, 0.029807387594479547, 0.029807387594479547, 0.029807387594479547, 0.029807387594479547, 0.029807387594479547, 0.03882818847136939, 0.03516022526556158, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
328,328,1250,-2642.427732817104,"[0.009158703039678244, 0.00999790173239868, 0.010480916376196876, 0.009879173716091264, 0.009879173716091264, 0.052953321443071064, 0.017058198337254565, 0.017058198337254565, 0.017058198337254565, 0.05692361963948038, 0.021086464260365027, 0.02104853353955785, 0.02104853353955785, 0.043464314254626206, 0.022649660733491304, 0.02269564865700709, 0.022780307274302893, 0.045801934354453074, 0.02394571118267404, 0.024056845007134398, 0.07188718592801141, 0.10467818280786251, 0.029799578464264325, 0.029799578464264325, 0.029799578464264325, 0.029799578464264325, 0.029799578464264325, 0.03892326314625502, 0.035275997106486934, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
329,329,1250,-2643.952093234817,"[0.008905943259455248, 0.009721637094192472, 0.010184326810639233, 0.009603969054762318, 0.009603969054762318, 0.0515095943891242, 0.01658823994382263, 0.01658823994382263, 0.01658823994382263, 0.05541476556543797, 0.020494677283762364, 0.020473054758509447, 0.020473054758509447, 0.042377380161804354, 0.02203764943017337, 0.022063864989636445, 0.02211212540704781, 0.04489864429499893, 0.02331329867468243, 0.02337665556804254, 0.0714417791177921, 0.10542541289951511, 0.029236205563832548, 0.029236205563832548, 0.029236205563832548, 0.029236205563832548, 0.029236205563832548, 0.04600974512191306, 0.043400583442486915, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
330,330,751,-2647.881247379166,"[0.008663177265243101, 0.009456661684926024, 0.00990725585833506, 0.009342364936168064, 0.009342364936168064, 0.05010419538225703, 0.016136003343849556, 0.016136003343849556, 0.016136003343849556, 0.05389963191475545, 0.019936743088498236, 0.01991458228162724, 0.01991458228162724, 0.04121390144162575, 0.02143596222162713, 0.02146283041675609, 0.02151229315954437, 0.04364810005677213, 0.02267570316430442, 0.022740638314322912, 0.069380618420722, 0.10228079080053469, 0.028420018529880166, 0.028420018529880166, 0.028420018529880166, 0.028420018529880166, 0.028420018529880166, 0.04410997763418861, 0.041490698529635064, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
331,331,1250,-2635.9195948489505,"[0.008510456483974367, 0.009289790860397353, 0.009729157195881914, 0.009176468180084545, 0.009176468180084545, 0.04922921762487026, 0.015851926420882165, 0.015851926420882165, 0.015851926420882165, 0.052978614470276714, 0.01958065973476505, 0.01956605563572556, 0.01956605563572556, 0.0405402170985528, 0.021064210025927503, 0.02108191630503989, 0.02111451128619858, 0.043048032751747664, 0.02228931170732771, 0.02233209982282304, 0.06888032662389322, 0.1021904346759929, 0.028040899252815256, 0.028040899252815256, 0.028040899252815256, 0.028040899252815256, 0.028040899252815256, 0.04839043218409468, 0.04744646446048158, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
332,332,1250,-2635.658502799288,"[0.008611609636829559, 0.009400317710473269, 0.009847152158160708, 0.009286359835154512, 0.009286359835154512, 0.04980867133752727, 0.016040078418883302, 0.016040078418883302, 0.016040078418883302, 0.05358836223097152, 0.019816552440405824, 0.019796874585575185, 0.019796874585575185, 0.04098591911955787, 0.021310377766573945, 0.021334235575101772, 0.021378155815358242, 0.043443859420210944, 0.02254510651718223, 0.02260276422333425, 0.06920478650913668, 0.10223427240707403, 0.028290856680273063, 0.028290856680273063, 0.028290856680273063, 0.028290856680273063, 0.028290856680273063, 0.04556684202308028, 0.04352120408013514, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
333,333,1250,-2624.809573570068,"[0.008561756846865547, 0.00934584302140165, 0.009788953795320758, 0.009232184554529317, 0.009232184554529317, 0.04952319941843182, 0.015947353698513068, 0.015947353698513068, 0.015947353698513068, 0.05328823361794302, 0.01970023336880482, 0.0196831500248514, 0.0196831500248514, 0.04076695024555421, 0.021189135754901597, 0.02120984792215393, 0.021247976883645218, 0.043250998948069205, 0.02241921444874402, 0.022469268204194922, 0.06905435589709003, 0.10223512716304146, 0.0281692648086574, 0.0281692648086574, 0.0281692648086574, 0.0281692648086574, 0.0281692648086574, 0.04698776593414121, 0.045383260702697104, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
334,334,1250,-2624.255921322113,"[0.008550023552907928, 0.009333022319187947, 0.009775264735717295, 0.009219436869271055, 0.009219436869271055, 0.04945599077199596, 0.015925529186391875, 0.015925529186391875, 0.015925529186391875, 0.05321752429050096, 0.019672867971255024, 0.01965637772175298, 0.01965637772175298, 0.040715284547570806, 0.021160585352168537, 0.02118057843887586, 0.02121738350491597, 0.04320519276945473, 0.022389551944209704, 0.022437867645340233, 0.0690171766316032, 0.10223117820296745, 0.028140350428177058, 0.028140350428177058, 0.028140350428177058, 0.028140350428177058, 0.028140350428177058, 0.047311527762078615, 0.04584018714772899, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
335,335,1250,-2623.347022109131,"[0.008561531840372987, 0.009345600983345938, 0.009788772617719543, 0.009231968480479488, 0.009231968480479488, 0.04952171480343582, 0.01594692620097221, 0.01594692620097221, 0.01594692620097221, 0.05328618936192488, 0.01969981771581371, 0.0196825766260444, 0.0196825766260444, 0.04076471186310802, 0.0211884434286918, 0.021209346848461246, 0.021247827717327906, 0.04324612335529881, 0.022418330519525836, 0.0224688460099427, 0.06903661418392906, 0.10219515616862865, 0.028165858919704148, 0.028165858919704148, 0.028165858919704148, 0.028165858919704148, 0.028165858919704148, 0.046985327613675215, 0.04547765802490092, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
336,336,1250,-2631.011623934133,"[0.00855924697520569, 0.009343105218404217, 0.009786125097630438, 0.009229492430413447, 0.009229492430413447, 0.04950858322690037, 0.015942674229827935, 0.015942674229827935, 0.015942674229827935, 0.05327226588897384, 0.01969451317317596, 0.019677349739145557, 0.019677349739145557, 0.040754371677189885, 0.02118285130614872, 0.021203660573365417, 0.021241968049841166, 0.0432363090647524, 0.022412483737788327, 0.02246277134609533, 0.06902556824848638, 0.10218549291935569, 0.028159591978723437, 0.028159591978723437, 0.028159591978723437, 0.028159591978723437, 0.028159591978723437, 0.04705364773516543, 0.045578545309889924, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
337,337,1250,-2629.1924571203604,"[0.008559113350844758, 0.009342957565815976, 0.0097859342029606, 0.009229335039873776, 0.009229335039873776, 0.04950790206078794, 0.01594242954335947, 0.01594242954335947, 0.01594242954335947, 0.05327175677635505, 0.019694154567112362, 0.019677070657609326, 0.019677070657609326, 0.04075432011204272, 0.021182588475783134, 0.021203301327531676, 0.021241431405863438, 0.04323750720825424, 0.02241228150435536, 0.022462336640528817, 0.0690324622647259, 0.1022025179530233, 0.028160484792774082, 0.028160484792774082, 0.028160484792774082, 0.028160484792774082, 0.028160484792774082, 0.04704831651759611, 0.04555977054809176, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
338,338,1250,-2630.64149709239,"[0.008559208508640757, 0.009343061270059993, 0.009786039422176672, 0.009229436400292473, 0.009229436400292473, 0.04950846108792163, 0.015942607181563997, 0.015942607181563997, 0.015942607181563997, 0.05327237931527278, 0.01969436872052345, 0.01967729206089747, 0.01967729206089747, 0.04075482809087426, 0.02118283034875295, 0.021203534410194298, 0.021241648295907686, 0.04323816381127378, 0.022412544541592784, 0.022462578343647486, 0.06903398162346248, 0.10220546163015296, 0.028160925813069355, 0.028160925813069355, 0.028160925813069355, 0.028160925813069355, 0.028160925813069355, 0.047049321624500935, 0.04554685789321462, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
339,339,1250,-2626.6591764898158,"[0.00855919433583299, 0.009343046331085045, 0.009786034536236096, 0.009229425067718042, 0.009229425067718042, 0.04950835186588289, 0.01594257953407885, 0.01594257953407885, 0.01594257953407885, 0.05327219532396861, 0.019694351295333805, 0.019677251129637453, 0.019677251129637453, 0.040754586992745284, 0.02118277511985944, 0.02120350768032142, 0.021241674011879992, 0.04323753597388855, 0.022412463581332313, 0.022462566168479782, 0.06903149844003431, 0.10219973353317123, 0.028160482099409058, 0.028160482099409058, 0.028160482099409058, 0.028160482099409058, 0.028160482099409058, 0.04705015187544086, 0.04555800791110273, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
340,340,844,-2626.631929832111,"[0.008315277172317215, 0.009076791441924881, 0.00950716030009832, 0.00896640963811347, 0.00896640963811347, 0.04809746670615944, 0.015488252482787799, 0.015488252482787799, 0.015488252482787799, 0.051754018941681926, 0.019133114756061182, 0.019116491458439386, 0.019116491458439386, 0.03959309883087092, 0.02057910627075592, 0.020599260667893467, 0.02063636269389243, 0.04200511956677279, 0.021773740943883197, 0.021822446482757094, 0.067063201850364, 0.09928470508034867, 0.027357792333965934, 0.027357792333965934, 0.027357792333965934, 0.027357792333965934, 0.027357792333965934, 0.04568632003388605, 0.04422471552046224, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
341,341,1250,-2627.026156272069,"[0.008229814892677833, 0.008983402514105563, 0.009407319756389716, 0.00887351238772437, 0.00887351238772437, 0.0476082563672894, 0.015329303050985208, 0.015329303050985208, 0.015329303050985208, 0.05124011574919653, 0.018933613861882456, 0.01892158700635871, 0.01892158700635871, 0.03921881896060908, 0.020371389288805157, 0.020385970874207814, 0.020412813907478403, 0.04167801269772725, 0.021558202045082832, 0.02159343985175092, 0.06682020283931439, 0.09931957237146326, 0.02715177517814102, 0.02715177517814102, 0.02715177517814102, 0.02715177517814102, 0.02715177517814102, 0.04802380148042176, 0.0474496972811993, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
342,342,1250,-2627.7787008627215,"[0.008258577276044586, 0.0090148322760507, 0.009440913921283975, 0.00890477449112642, 0.00890477449112642, 0.047772917818986724, 0.015382798379103137, 0.015382798379103137, 0.015382798379103137, 0.051413131389862275, 0.019000746308081125, 0.01898718755544287, 0.01898718755544287, 0.03934489402201427, 0.02044130944591225, 0.0204577483331658, 0.020488010576856147, 0.04178845586542489, 0.021630769803562815, 0.02167049663684288, 0.06690348258227083, 0.09931114957858744, 0.027221352502972487, 0.027221352502972487, 0.027221352502972487, 0.027221352502972487, 0.027221352502972487, 0.04722445895402255, 0.046370452037148846, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
343,343,1250,-2626.7044930453158,"[0.008258694562049605, 0.009014962639772037, 0.009441097751555688, 0.008904918317792443, 0.008904918317792443, 0.047773476520968555, 0.015383011351655129, 0.015383011351655129, 0.015383011351655129, 0.051413440515418414, 0.01900108290499467, 0.01898742050775538, 0.01898742050775538, 0.03934468961621568, 0.020441511158359682, 0.020458075706408334, 0.020488569256254894, 0.041786604042988576, 0.021630884243391508, 0.02167091462832637, 0.06689401092769764, 0.09928798796060598, 0.027219987006412212, 0.027219987006412212, 0.027219987006412212, 0.027219987006412212, 0.027219987006412212, 0.047210325848649745, 0.04642145354964904, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
344,344,1250,-2626.1388722184715,"[0.008262157952702019, 0.009018748366194932, 0.009445167354028602, 0.008908691224308518, 0.008908691224308518, 0.04779324532152368, 0.015389450240511044, 0.015389450240511044, 0.015389450240511044, 0.05143406753609969, 0.01900919931959545, 0.018995301729117682, 0.018995301729117682, 0.039359496556573975, 0.020449887073935982, 0.020466736774350985, 0.02049775522344413, 0.04179870391855087, 0.021639527890299215, 0.021680247205599357, 0.06689893487439902, 0.09927502776735804, 0.027227510898320068, 0.027227510898320068, 0.027227510898320068, 0.027227510898320068, 0.027227510898320068, 0.04711361458481812, 0.04631501973196857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
345,345,1250,-2623.6660638988938,"[0.008266281727675243, 0.009023254065230938, 0.009449973059686407, 0.008913169617530862, 0.008913169617530862, 0.047816879520778025, 0.015397121268072054, 0.015397121268072054, 0.015397121268072054, 0.05145896503119706, 0.019018809841933628, 0.01900471511688901, 0.01900471511688901, 0.039377738409278766, 0.020459931066345416, 0.020477019776439447, 0.020508478233032403, 0.04181507042008879, 0.02164997413470789, 0.021691271143201962, 0.06691314217599957, 0.09927917587428337, 0.027237868079678856, 0.027237868079678856, 0.027237868079678856, 0.027237868079678856, 0.027237868079678856, 0.04700208764468423, 0.046146902775415194, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
346,346,1250,-2637.2097860889967,"[0.008155005253920322, 0.00890166122612035, 0.009320072281715868, 0.008792246253918846, 0.008792246253918846, 0.04717966801003615, 0.015190149879938395, 0.015190149879938395, 0.015190149879938395, 0.050789014927398665, 0.01875917907292952, 0.018750867538161242, 0.018750867538161242, 0.03888891854488756, 0.02018929975292741, 0.020199376814114368, 0.02021792759588012, 0.04138439354918632, 0.021368955236282884, 0.021393307578868516, 0.06657639241877694, 0.09927628819169679, 0.026966188076305325, 0.026966188076305325, 0.026966188076305325, 0.026966188076305325, 0.026966188076305325, 0.04989406263979316, 0.05006924316089374, 0.028553461512445887, 0.028553461512445887, 0.028553461512445887, 0.02914637445887446, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
347,347,1250,-2640.7510699745167,"[0.008141676822467803, 0.008887097382752479, 0.009304518562335502, 0.008777764255851927, 0.008777764255851927, 0.04710333112323828, 0.015165358733749652, 0.015165358733749652, 0.015165358733749652, 0.050708723464200696, 0.018728088478527867, 0.01872045823149776, 0.01872045823149776, 0.038830284698610745, 0.020156874407720113, 0.020166125462648156, 0.020183155654846636, 0.04133253842484084, 0.02133527420322985, 0.02135763035353249, 0.06653490859997843, 0.09927324014124667, 0.02693345404346022, 0.02693345404346022, 0.02693345404346022, 0.02693345404346022, 0.02693345404346022, 0.05024770589162267, 0.05056398009314596, 0.02855223948821361, 0.02855223948821361, 0.02855223948821361, 0.02918547923430736, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
348,348,1250,-2640.688076000638,"[0.008144955924008317, 0.008890680506955517, 0.009308346899146194, 0.00878132777670334, 0.00878132777670334, 0.04712210751418014, 0.015171457732949473, 0.015171457732949473, 0.015171457732949473, 0.050728462095800425, 0.018735739847378002, 0.018727938321793057, 0.018727938321793057, 0.038844682932424546, 0.020164848651123876, 0.02017430736758642, 0.020191719847016933, 0.0413452093053294, 0.021343553682599492, 0.02136641172614393, 0.06654474381930439, 0.09927310207091247, 0.026941444435715965, 0.026941444435715965, 0.026941444435715965, 0.026941444435715965, 0.026941444435715965, 0.0501575758376791, 0.05044402059256664, 0.028552434351537134, 0.028552434351537134, 0.028552434351537134, 0.029179243607954545, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
349,349,1250,-2640.614863650253,"[0.008139411158327675, 0.00888463097700947, 0.009302071774427096, 0.008775371303254745, 0.008775371303254745, 0.04708988028877302, 0.015161122800841125, 0.015161122800841125, 0.015161122800841125, 0.05069340660203184, 0.01872306798351235, 0.01871514361755584, 0.01871514361755584, 0.038817293621221716, 0.020151011474960543, 0.020160619126368746, 0.02017830584624057, 0.04131403365014584, 0.021328785041509077, 0.02135200351126422, 0.0664864997341915, 0.09917474097531602, 0.026920916364065645, 0.026920916364065645, 0.026920916364065645, 0.026920916364065645, 0.026920916364065645, 0.04998240234356428, 0.05022244964430392, 0.028519641166125542, 0.028519641166125542, 0.028519641166125542, 0.030228625541125542, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
350,350,747,-2638.3726194602123,"[0.007912941173537363, 0.008637424515018073, 0.009043218609870764, 0.008531194766142067, 0.008531194766142067, 0.045779737714488795, 0.014739285257533187, 0.014739285257533187, 0.014739285257533187, 0.049283202517414575, 0.018202074737183927, 0.018194440415672464, 0.018194440415672464, 0.037737759102694564, 0.019590391750459756, 0.019599647746567608, 0.0196166871099711, 0.04016616118232416, 0.02073546512754218, 0.020757833784126142, 0.06464360050767498, 0.09643188796357458, 0.026173052712667143, 0.026173052712667143, 0.026173052712667143, 0.026173052712667143, 0.026173052712667143, 0.048633490515124334, 0.04887854712364315, 0.0277304986510614, 0.0277304986510614, 0.0277304986510614, 0.02929070983270202, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
351,351,1250,-2633.7051425552227,"[0.007919630476843192, 0.008644736859009166, 0.009051088796550828, 0.008538485377467729, 0.008538485377467729, 0.04581789567337026, 0.014751720426784815, 0.014751720426784815, 0.014751720426784815, 0.04932295735573167, 0.018217764492055512, 0.018209655062622766, 0.018209655062622766, 0.03776620390206083, 0.01960655140829691, 0.019616383433277068, 0.019634483136846945, 0.04018903846921726, 0.020752120897988613, 0.02077588123566876, 0.06465100631686113, 0.09640186445300217, 0.02618722950305981, 0.02618722950305981, 0.02618722950305981, 0.02618722950305981, 0.02618722950305981, 0.048410209946481486, 0.04858766243467056, 0.02772596789530231, 0.02772596789530231, 0.02772596789530231, 0.02943569401699285, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
352,352,1250,-2626.9670071924006,"[0.007958011975874459, 0.008686674609917237, 0.009095850125239661, 0.00858017890367712, 0.00858017890367712, 0.04603778884150522, 0.014823113893315136, 0.014823113893315136, 0.014823113893315136, 0.04955440957507424, 0.018307257251830043, 0.01829724471515822, 0.01829724471515822, 0.037935483698816046, 0.019699976071133773, 0.019712115459124477, 0.019734462767935265, 0.040339753565613035, 0.02084922071442664, 0.02087855710324127, 0.06477639777749047, 0.09642469735788368, 0.026282492991487348, 0.026282492991487348, 0.026282492991487348, 0.026282492991487348, 0.026282492991487348, 0.04746366933376353, 0.047272410308071514, 0.02773666863489633, 0.02773666863489633, 0.02773666863489633, 0.02909327034998422, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
