,generation,total_popsize,best_fitness,contributor_spops
311,311,1250,-2483.5954231166875,"[0.028023059289215557, 0.028023059289215557, 0.028023059289215557, 0.028181847877524334, 0.028440140213860387, 0.028138233191806285, 0.03906116131728356, 0.031260256445294184, 0.02989385211417693, 0.03148018620291394, 0.036968061778083997, 0.030681174273508208, 0.030681174273508208, 0.030681174273508208, 0.030681174273508208, 0.030681174273508208, 0.03138891384725815, 0.03072280601314055, 0.03072280601314055, 0.03072280601314055, 0.04179387973718886, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
312,312,1250,-2483.5955522518057,"[0.028023059289215557, 0.028023059289215557, 0.028023059289215557, 0.028181847877524334, 0.028440140213860387, 0.028138233191806285, 0.03906116131728356, 0.031260256445294184, 0.02989385211417693, 0.03148018620291394, 0.036968061778083997, 0.030681174273508208, 0.030681174273508208, 0.030681174273508208, 0.030681174273508208, 0.030681174273508208, 0.03138891384725815, 0.03072280601314055, 0.03072280601314055, 0.03072280601314055, 0.04179387973718886, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
313,313,1250,-2478.7775234795217,"[0.02801340519505916, 0.02801340519505916, 0.02801340519505916, 0.0281724366540684, 0.028431277723319513, 0.028128785992513086, 0.03901391114752786, 0.03124861320587239, 0.029879405038559844, 0.031459751952291067, 0.03690384526940075, 0.030661658415339126, 0.030661658415339126, 0.030661658415339126, 0.030661658415339126, 0.030661658415339126, 0.031355035041238655, 0.03070244527568615, 0.03070244527568615, 0.03070244527568615, 0.042184951904205625, 0.031249231305615653, 0.031249231305615653, 0.031249231305615653, 0.031249231305615653, 0.031249231305615653, 0.031249231305615653, 0.031249231305615653, 0.03127152344276165, 0.03125, 0.03125, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
314,314,1250,-2496.360077750166,"[0.02792674062611987, 0.02792674062611987, 0.02792674062611987, 0.028086034275691445, 0.028345690723368018, 0.02804238937548382, 0.03880751944040929, 0.031149712451669663, 0.02977644601812273, 0.031338135204295355, 0.03665891606717888, 0.030544096857688982, 0.030544096857688982, 0.030544096857688982, 0.030544096857688982, 0.030544096857688982, 0.031199447391258295, 0.030582646889075405, 0.030582646889075405, 0.030582646889075405, 0.043085379905427705, 0.03117801512794933, 0.03117801512794933, 0.03117801512794933, 0.03117801512794933, 0.03117801512794933, 0.03117801512794933, 0.03117801512794933, 0.0322625653497104, 0.03225301106770834, 0.03125, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
315,315,1250,-2496.7386010617665,"[0.027950538381412794, 0.027950538381412794, 0.027950538381412794, 0.028111296797760688, 0.0283740196477051, 0.028067386317940833, 0.038689734843362786, 0.031172368301976783, 0.02978330263162307, 0.031322154740516646, 0.03646070732727976, 0.030530235068400368, 0.030530235068400368, 0.030530235068400368, 0.030530235068400368, 0.030530235068400368, 0.031123730361642708, 0.03056514655623814, 0.03056514655623814, 0.03056514655623814, 0.04494706887523701, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
316,316,1250,-2495.883094107591,"[0.027950538381412794, 0.027950538381412794, 0.027950538381412794, 0.028111296797760688, 0.0283740196477051, 0.028067386317940833, 0.038689734843362786, 0.031172368301976783, 0.02978330263162307, 0.031322154740516646, 0.03646070732727976, 0.030530235068400368, 0.030530235068400368, 0.030530235068400368, 0.030530235068400368, 0.030530235068400368, 0.031123730361642708, 0.03056514655623814, 0.03056514655623814, 0.03056514655623814, 0.04494706887523701, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
317,317,1250,-2498.4383785738914,"[0.02792674062611987, 0.02792674062611987, 0.02792674062611987, 0.028086034275691445, 0.028345690723368018, 0.02804238937548382, 0.03880751944040929, 0.031149712451669663, 0.02977644601812273, 0.031338135204295355, 0.03665891606717888, 0.030544096857688982, 0.030544096857688982, 0.030544096857688982, 0.030544096857688982, 0.030544096857688982, 0.031199447391258295, 0.030582646889075405, 0.030582646889075405, 0.030582646889075405, 0.043085379905427705, 0.03117801512794933, 0.03117801512794933, 0.03117801512794933, 0.03117801512794933, 0.03117801512794933, 0.03117801512794933, 0.03117801512794933, 0.0322625653497104, 0.03225301106770834, 0.03125, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
318,318,1250,-2505.9718589397676,"[0.027901450756919712, 0.027901450756919712, 0.027901450756919712, 0.028060920418034874, 0.0283210291496608, 0.028017260367690967, 0.03873599787444765, 0.031120562911700678, 0.029745015374036763, 0.031299380558258774, 0.036570238411992986, 0.030506796121507508, 0.030506796121507508, 0.030506796121507508, 0.030506796121507508, 0.030506796121507508, 0.03114620792718431, 0.030544408580664963, 0.030544408580664963, 0.030544408580664963, 0.043476433788824945, 0.031160219304863065, 0.031160219304863065, 0.031160219304863065, 0.031160219304863065, 0.031160219304863065, 0.031160219304863065, 0.031160219304863065, 0.0325100956291988, 0.03250376383463542, 0.03125, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
319,319,1250,-2482.023876013881,"[0.0280097329414278, 0.0280097329414278, 0.0280097329414278, 0.028168863159285445, 0.028427923584774993, 0.028125197113668773, 0.0389953555068173, 0.03124419602398104, 0.029873841776601365, 0.031451928249906086, 0.03687905212086302, 0.030654141487289215, 0.030654141487289215, 0.030654141487289215, 0.030654141487289215, 0.030654141487289215, 0.03134246311957141, 0.030694630995070523, 0.030694630995070523, 0.030694630995070523, 0.04235738009858951, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
320,320,723,-2489.0813423229874,"[0.02709749517210968, 0.02709749517210968, 0.02709749517210968, 0.02725193197823121, 0.027503606954310974, 0.02720960488977425, 0.03766960596172575, 0.03022514298043094, 0.02889404728510027, 0.03041165274449099, 0.03559240864354912, 0.029640953359449322, 0.029640953359449322, 0.029640953359449322, 0.029640953359449322, 0.029640953359449322, 0.03028284041629556, 0.02967871142161674, 0.02967871142161674, 0.02967871142161674, 0.041629487592623915, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.031089733885124312, 0.03106288717250632, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
321,321,1250,-2489.0813423229874,"[0.02709749517210968, 0.02709749517210968, 0.02709749517210968, 0.02725193197823121, 0.027503606954310974, 0.02720960488977425, 0.03766960596172575, 0.03022514298043094, 0.02889404728510027, 0.03041165274449099, 0.03559240864354912, 0.029640953359449322, 0.029640953359449322, 0.029640953359449322, 0.029640953359449322, 0.029640953359449322, 0.03028284041629556, 0.02967871142161674, 0.02967871142161674, 0.02967871142161674, 0.041629487592623915, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.031089733885124312, 0.03106288717250632, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
322,322,1250,-2484.9765080804186,"[0.027071729705157106, 0.027071729705157106, 0.027071729705157106, 0.02722624415666311, 0.027478160785548156, 0.02718391881153652, 0.037608277966812265, 0.030195739900496173, 0.02886344134206594, 0.030375511362067467, 0.035519635249795956, 0.029606010790041534, 0.029606010790041534, 0.029606010790041534, 0.029606010790041534, 0.029606010790041534, 0.030236616490582454, 0.02964310524301452, 0.02964310524301452, 0.02964310524301452, 0.041897384535983045, 0.030226642352203507, 0.030226642352203507, 0.030226642352203507, 0.030226642352203507, 0.030226642352203507, 0.030226642352203507, 0.030226642352203507, 0.03137809330891417, 0.03136682992029672, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
323,323,1250,-2465.2406089972883,"[0.027071729705157106, 0.027071729705157106, 0.027071729705157106, 0.02722624415666311, 0.027478160785548156, 0.02718391881153652, 0.037608277966812265, 0.030195739900496173, 0.02886344134206594, 0.030375511362067467, 0.035519635249795956, 0.029606010790041534, 0.029606010790041534, 0.029606010790041534, 0.029606010790041534, 0.029606010790041534, 0.030236616490582454, 0.02964310524301452, 0.02964310524301452, 0.02964310524301452, 0.041897384535983045, 0.030226642352203507, 0.030226642352203507, 0.030226642352203507, 0.030226642352203507, 0.030226642352203507, 0.030226642352203507, 0.030226642352203507, 0.03137809330891417, 0.03136682992029672, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
324,324,1250,-2478.5364691981367,"[0.02684362234637263, 0.02684362234637263, 0.02684362234637263, 0.026999434165036324, 0.027254798972163735, 0.02695702003526359, 0.036996023220166464, 0.02993363094991556, 0.028583971797707945, 0.03003579948535007, 0.03476974128513613, 0.029278298813623427, 0.029278298813623427, 0.029278298813623427, 0.029278298813623427, 0.029278298813623427, 0.029779868177246788, 0.02930780289383656, 0.02930780289383656, 0.02930780289383656, 0.04508049278049718, 0.03005888336462993, 0.03005888336462993, 0.03005888336462993, 0.03005888336462993, 0.03005888336462993, 0.03005888336462993, 0.03005888336462993, 0.03446226939636836, 0.03297990548490274, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
325,325,1250,-2487.9733442793286,"[0.02709749517210968, 0.02709749517210968, 0.02709749517210968, 0.02725193197823121, 0.027503606954310974, 0.02720960488977425, 0.03766960596172575, 0.03022514298043094, 0.02889404728510027, 0.03041165274449099, 0.03559240864354912, 0.029640953359449322, 0.029640953359449322, 0.029640953359449322, 0.029640953359449322, 0.029640953359449322, 0.03028284041629556, 0.02967871142161674, 0.02967871142161674, 0.02967871142161674, 0.041629487592623915, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.030247796001188515, 0.031089733885124312, 0.03106288717250632, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
326,326,1250,-2488.071352113228,"[0.02710355236985483, 0.02710355236985483, 0.02710355236985483, 0.02725943931904067, 0.027514200870501916, 0.027216859459821413, 0.03751731863598816, 0.03022775108070476, 0.028880778309452675, 0.030372998536258567, 0.035355837408271286, 0.029605076429963992, 0.029605076429963992, 0.029605076429963992, 0.029605076429963992, 0.029605076429963992, 0.030180587017350505, 0.029638929993927893, 0.029638929993927893, 0.029638929993927893, 0.04358503648507831, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
327,327,1250,-2451.9915493055328,"[0.026814321387518082, 0.026814321387518082, 0.026814321387518082, 0.02696982027648477, 0.027224599083506072, 0.02692747670450902, 0.03697186425017405, 0.02990137551490781, 0.028554762499016995, 0.03000767210517848, 0.03475657120996783, 0.029250645982390838, 0.029250645982390838, 0.029250645982390838, 0.029250645982390838, 0.029250645982390838, 0.029758603127636108, 0.029280525814464088, 0.029280525814464088, 0.029280525814464088, 0.04484262820332356, 0.03002157830917169, 0.03002157830917169, 0.03002157830917169, 0.03002157830917169, 0.03002157830917169, 0.03002157830917169, 0.03002157830917169, 0.0349937768943165, 0.03215231396702145, 0.031643655875794235, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
328,328,1250,-2448.6486129311893,"[0.026802734944619086, 0.026802734944619086, 0.026802734944619086, 0.026958235703777714, 0.027213052376173642, 0.026915898582761725, 0.036948040921097464, 0.02988825098741941, 0.0285414604256359, 0.029992483239972497, 0.034729577864237735, 0.029235927721357573, 0.029235927721357573, 0.029235927721357573, 0.029235927721357573, 0.029235927721357573, 0.029740388103154304, 0.02926560186146326, 0.02926560186146326, 0.02926560186146326, 0.04491766404022618, 0.030010938155690073, 0.030010938155690073, 0.030010938155690073, 0.030010938155690073, 0.030010938155690073, 0.030010938155690073, 0.030010938155690073, 0.03518602976596652, 0.03239356935432114, 0.03150807191432979, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
329,329,1250,-2504.9213180774477,"[0.026896663217199537, 0.026896663217199537, 0.026896663217199537, 0.027052348068108266, 0.027307284134685993, 0.027009924370878576, 0.03711855533607261, 0.02999406479076995, 0.02864652079401425, 0.030109231490685416, 0.03491397729702138, 0.02934926326671227, 0.02934926326671227, 0.02934926326671227, 0.02934926326671227, 0.02934926326671227, 0.02987274095679846, 0.029380056072011454, 0.029380056072011454, 0.029380056072011454, 0.04458580889678648, 0.03010413953985789, 0.03010413953985789, 0.03010413953985789, 0.03010413953985789, 0.03010413953985789, 0.03010413953985789, 0.03010413953985789, 0.03397431294808442, 0.032200689026803675, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
330,330,763,-2503.87561471395,"[0.025957812809929096, 0.025957812809929096, 0.025957812809929096, 0.026110029974575483, 0.0263602827504216, 0.02606875023095688, 0.035599306131862664, 0.02894125823290148, 0.02761913321881318, 0.02899483466445405, 0.03335378957978825, 0.02826552938305098, 0.02826552938305098, 0.02826552938305098, 0.02826552938305098, 0.02826552938305098, 0.02867682370098523, 0.028289723166458877, 0.028289723166458877, 0.028289723166458877, 0.04569851461730516, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.03577815680245115, 0.03125081377870896, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
331,331,1250,-2503.87561471395,"[0.025957812809929096, 0.025957812809929096, 0.025957812809929096, 0.026110029974575483, 0.0263602827504216, 0.02606875023095688, 0.035599306131862664, 0.02894125823290148, 0.02761913321881318, 0.02899483466445405, 0.03335378957978825, 0.02826552938305098, 0.02826552938305098, 0.02826552938305098, 0.02826552938305098, 0.02826552938305098, 0.02867682370098523, 0.028289723166458877, 0.028289723166458877, 0.028289723166458877, 0.04569851461730516, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.03577815680245115, 0.03125081377870896, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
332,332,1250,-2466.857843003888,"[0.02605377744676453, 0.02605377744676453, 0.02605377744676453, 0.026204280018830357, 0.026450577092740644, 0.026163237890372917, 0.035989759349339366, 0.029054996157388893, 0.027753022856120718, 0.029175418880300508, 0.03387218814252975, 0.02843861933890152, 0.02843861933890152, 0.02843861933890152, 0.02843861933890152, 0.02843861933890152, 0.028959987043850194, 0.028469288027427903, 0.028469288027427903, 0.028469288027427903, 0.04277035412012639, 0.02915029117469927, 0.02915029117469927, 0.02915029117469927, 0.02915029117469927, 0.02915029117469927, 0.02915029117469927, 0.02915029117469927, 0.0333615101990389, 0.03018783624228008, 0.03200720654945446, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
333,333,1250,-2493.7503575196265,"[0.025957812809929096, 0.025957812809929096, 0.025957812809929096, 0.026110029974575483, 0.0263602827504216, 0.02606875023095688, 0.035599306131862664, 0.02894125823290148, 0.02761913321881318, 0.02899483466445405, 0.03335378957978825, 0.02826552938305098, 0.02826552938305098, 0.02826552938305098, 0.02826552938305098, 0.02826552938305098, 0.02867682370098523, 0.028289723166458877, 0.028289723166458877, 0.028289723166458877, 0.04569851461730516, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.0291187132355468, 0.03577815680245115, 0.03125081377870896, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
334,334,1250,-2514.786267272712,"[0.0259950908284714, 0.0259950908284714, 0.0259950908284714, 0.026146295387346263, 0.026394268085887098, 0.026105167191729516, 0.03579041366590498, 0.028986476194298626, 0.027675986626322584, 0.02907618759538051, 0.03361550408636628, 0.02834323375624091, 0.02834323375624091, 0.02834323375624091, 0.02834323375624091, 0.02834323375624091, 0.028813978441877455, 0.02837092462010188, 0.02837092462010188, 0.02837092462010188, 0.04409523363324752, 0.02911970123977549, 0.02911970123977549, 0.02911970123977549, 0.02911970123977549, 0.02911970123977549, 0.02911970123977549, 0.02911970123977549, 0.03472113726062315, 0.03153912625608378, 0.030152807651932373, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
335,335,1250,-2494.9222835137484,"[0.026138388016057366, 0.026138388016057366, 0.026138388016057366, 0.02628920063986969, 0.026535914397443204, 0.026248055817097, 0.03612703503393187, 0.029149902944993953, 0.027845659110188478, 0.02927593704247835, 0.03401357109991116, 0.028536403648553255, 0.028536403648553255, 0.028536403648553255, 0.028536403648553255, 0.028536403648553255, 0.029068148647789026, 0.02856768276615535, 0.02856768276615535, 0.02856768276615535, 0.0426673922701557, 0.029239097504441088, 0.029239097504441088, 0.029239097504441088, 0.029239097504441088, 0.029239097504441088, 0.029239097504441088, 0.029239097504441088, 0.03227802400536889, 0.03118387852712363, 0.029608073225509964, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
336,336,1250,-2477.710658315127,"[0.02592048959298067, 0.02592048959298067, 0.02592048959298067, 0.026071636256687902, 0.026319703513841775, 0.026030561709894342, 0.03564494437684862, 0.028902172972530556, 0.02759131095109315, 0.02898061225365487, 0.03345370644065733, 0.02825055611401368, 0.02825055611401368, 0.02825055611401368, 0.02825055611401368, 0.02825055611401368, 0.02870196197952979, 0.028277109400220508, 0.028277109400220508, 0.028277109400220508, 0.044478430468133726, 0.029048600879644955, 0.029048600879644955, 0.029048600879644955, 0.029048600879644955, 0.029048600879644955, 0.029048600879644955, 0.029048600879644955, 0.03588102333097021, 0.03225856809432111, 0.030264289827002973, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
337,337,1250,-2510.3481524714343,"[0.025884946363684873, 0.025884946363684873, 0.025884946363684873, 0.026036152529131638, 0.026284451787756957, 0.025995088681588646, 0.03556573823761642, 0.02886174974073608, 0.027549752508485546, 0.028932255082414683, 0.03336149222952106, 0.028203774535300506, 0.028203774535300506, 0.028203774535300506, 0.028203774535300506, 0.028203774535300506, 0.02864177137807293, 0.02822953905546359, 0.02822953905546359, 0.02822953905546359, 0.044777688150292115, 0.029017546155217334, 0.029017546155217334, 0.029017546155217334, 0.029017546155217334, 0.029017546155217334, 0.029017546155217334, 0.029017546155217334, 0.03599951851545351, 0.03156563008179362, 0.03170826493902043, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
338,338,1250,-2507.6702967241927,"[0.02596510277635105, 0.02596510277635105, 0.02596510277635105, 0.026116178987055018, 0.026363965029068768, 0.02607509046903539, 0.03574388566962501, 0.02895290110499997, 0.027643416198604664, 0.029041127844783972, 0.033568692931209135, 0.02830914241485773, 0.02830914241485773, 0.02830914241485773, 0.02830914241485773, 0.02830914241485773, 0.028777058495865506, 0.028336666890211127, 0.028336666890211127, 0.028336666890211127, 0.044102094235308, 0.029087401525691933, 0.029087401525691933, 0.029087401525691933, 0.029087401525691933, 0.029087401525691933, 0.029087401525691933, 0.029087401525691933, 0.03472307697798661, 0.03126644185831998, 0.0313279443266722, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
339,339,1250,-2499.660549513409,"[0.025636716511809383, 0.025636716511809383, 0.025636716511809383, 0.025787980911450258, 0.026037131729182553, 0.025747052435212192, 0.03505318217815965, 0.028580492863534184, 0.02726449870662087, 0.028606185536763248, 0.0327796460098973, 0.027887847264204395, 0.027887847264204395, 0.027887847264204395, 0.027887847264204395, 0.027887847264204395, 0.028249642887110443, 0.027909129359669452, 0.027909129359669452, 0.027909129359669452, 0.04639692010500919, 0.028789500347542782, 0.028789500347542782, 0.028789500347542782, 0.028789500347542782, 0.028789500347542782, 0.028789500347542782, 0.028789500347542782, 0.03945591370782815, 0.03230044677874791, 0.033902335664579036, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
340,340,764,-2501.114024382045,"[0.025088356008945805, 0.025088356008945805, 0.025088356008945805, 0.025235211765555175, 0.025476518330177764, 0.025195359624514076, 0.034436794314258605, 0.02797265019772671, 0.026697700282383715, 0.028032151180589705, 0.03228226173656943, 0.02732670140532841, 0.02732670140532841, 0.02732670140532841, 0.02732670140532841, 0.02732670140532841, 0.02773684381686771, 0.027350827429536602, 0.027350827429536602, 0.027350827429536602, 0.04381399095083235, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.035956774323988666, 0.030695633835312312, 0.03128782483289868, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
341,341,1250,-2501.114024382045,"[0.025088356008945805, 0.025088356008945805, 0.025088356008945805, 0.025235211765555175, 0.025476518330177764, 0.025195359624514076, 0.034436794314258605, 0.02797265019772671, 0.026697700282383715, 0.028032151180589705, 0.03228226173656943, 0.02732670140532841, 0.02732670140532841, 0.02732670140532841, 0.02732670140532841, 0.02732670140532841, 0.02773684381686771, 0.027350827429536602, 0.027350827429536602, 0.027350827429536602, 0.04381399095083235, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.035956774323988666, 0.030695633835312312, 0.03128782483289868, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
342,342,1250,-2501.114024382045,"[0.025088356008945805, 0.025088356008945805, 0.025088356008945805, 0.025235211765555175, 0.025476518330177764, 0.025195359624514076, 0.034436794314258605, 0.02797265019772671, 0.026697700282383715, 0.028032151180589705, 0.03228226173656943, 0.02732670140532841, 0.02732670140532841, 0.02732670140532841, 0.02732670140532841, 0.02732670140532841, 0.02773684381686771, 0.027350827429536602, 0.027350827429536602, 0.027350827429536602, 0.04381399095083235, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.028134787597217364, 0.035956774323988666, 0.030695633835312312, 0.03128782483289868, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
